generic_name,total_cost15,numrx15,avg_cost15,total_cost14,numrx14,avg_cost14
FROVATRIPTAN SUCCINATE,2276827.060000002,3127,728.118663255517,1804044.6800000002,3180.0,567.3096477987422
ETHAMBUTOL HCL,2271750.860000006,31089,73.07249702467129,2178428.690000003,27536.0,79.11202389599082
TERBINAFINE HCL,2226719.5899999966,237007,9.395163813727006,2242528.6800000034,200093.0,11.20743194414599
DAPSONE,2204428.9099999983,49221,44.786349525608955,2248151.2499999986,48685.0,46.177493067679954
ELIGLUSTAT TARTRATE,2203910.2900000005,82,26876.954756097566,,,
PIPERACILLIN SODIUM/TAZOBACTAM,2196383.3800000004,12209,179.89871242526007,4596183.069999997,22947.0,200.2955972458272
ATOVAQUONE/PROGUANIL HCL,2168150.550000001,18189,119.20119577766789,2224576.240000002,17007.0,130.80356559063927
BUPROPION HBR,2165240.35,1061,2040.7543355325165,976091.9600000002,1071.0,911.3837161531281
CHLORAMBUCIL,2160236.5100000002,5103,423.3267705271409,2181237.3699999987,5726.0,380.93562172546257
CALCIPOTRIENE/BETAMETHASONE,2158885.9599999995,2169,995.3370032272935,2185492.149999999,2239.0,976.101898168825
PERTUZUMAB,2154350.0700000003,476,4525.945525210084,841805.72,186.0,4525.837204301075
TIPRANAVIR,2146487.49,1603,1339.043973799127,2283912.7800000003,1798.0,1270.2518242491658
LEUCOVORIN CALCIUM,2132151.670000001,68084,31.316486546031385,1999152.8700000024,62826.0,31.820470346671797
SUMATRIPTAN SUCC/NAPROXEN SOD,2103253.480000001,2556,822.8691236306732,1469573.9200000004,3083.0,476.6701005514111
CETUXIMAB,2094085.4600000002,316,6626.852721518988,2344001.1,323.0,7256.969349845202
NEFAZODONE HCL,2079364.3100000003,22015,94.45216034521918,1323842.180000002,22565.0,58.66794504764024
MIPOMERSEN SODIUM,2077702.3800000001,96,21642.733125000002,969671.55,48.0,20201.490625000002
TAVABOROLE,2046813.5800000003,1720,1190.0078953488373,,,
EZOGABINE,2016184.1299999985,2570,784.507443579766,2367592.5999999996,3391.0,698.1989383662635
LEVOCARNITINE,2010629.2499999977,27128,74.11638344146262,1904476.420000002,25569.0,74.48380538933873
RANIBIZUMAB,2009322.85,876,2293.7475456621005,1447101.94,635.0,2278.9006929133857
CLOBETASOL PROPIONATE/EMOLL,2005053.0300000005,14792,135.54982625743648,1196135.4399999988,17311.0,69.09684247010564
NIACIN/SIMVASTATIN,2003845.1099999992,7828,255.9843012263668,4031275.5100000007,16919.0,238.26913588273544
SODIUM PHENYLBUTYRATE,1994147.75,213,9362.19600938967,2900180.0900000003,332.0,8735.482198795182
"IGG/HYALURONIDASE,RECOMBINANT",1987899.1900000002,503,3952.0858648111334,,,
SOD PICOSULF/MAG OX/CITRIC AC,1973417.0399999982,18040,109.39118847006642,1724979.2200000002,19247.0,89.62327739387958
VORINOSTAT,1932031.39,273,7077.038058608058,1539428.7100000002,222.0,6934.36355855856
PROPYLTHIOURACIL,1923794.3600000045,33774,56.96080890625939,1832727.2000000002,36602.0,50.071777498497354
BUTALBITAL/ASPIRIN/CAFFEINE,1920461.0800000017,24649,77.91233234613988,1583131.4499999979,24255.0,65.2703133374561
CROMOLYN SODIUM,1888926.819999997,47417,39.836489444713855,1359673.9800000037,42334.0,32.117777200359136
GUANFACINE HCL,1877918.6800000006,62620,29.98911977004153,3055278.4499999965,98018.0,31.170585504703183
PHENAZOPYRIDINE HCL,1872942.3399999961,34076,54.963679422467315,999358.8600000007,37251.0,26.827705564951295
DIFLUNISAL,1858453.5600000008,24629,75.45793820293153,2040790.0999999982,27257.0,74.87214660454188
OPIUM TINCTURE,1839144.1700000004,2840,647.5859753521128,2212288.64,2719.0,813.6405443177639
LEVORPHANOL TARTRATE,1820378.04,2900,627.7165655172414,576709.7199999999,2804.0,205.6739372325249
PALONOSETRON HCL,1817747.91,2158,842.3298934198332,1509617.9000000004,2035.0,741.826977886978
DIFLORASONE DIACETATE,1772973.8300000003,4713,376.18795459367715,1106421.9700000002,4658.0,237.53155216831263
PACLITAXEL PROTEIN-BOUND,1767846.1400000004,399,4430.6920802005025,1787821.61,340.0,5258.298852941177
FLUNISOLIDE,1742888.3000000054,31761,54.87510783665519,1857034.6800000004,34492.0,53.839576713440806
MEMANTINE HCL/DONEPEZIL HCL,1739642.96,7387,235.50060376336808,,,
TALIGLUCERASE ALFA,1723632.8800000001,48,35909.01833333333,962448.2,34.0,28307.3
PERPHENAZINE/AMITRIPTYLINE HCL,1698143.0299999996,24125,70.38934839378237,1835585.5999999992,32779.0,55.99882851825861
TREPROSTINIL SODIUM,1690321.4999999998,86,19654.901162790695,1316544.9,63.0,20897.538095238095
TERBUTALINE SULFATE,1688350.6299999987,7944,212.5315495971801,1249514.2500000002,10123.0,123.43319668082586
LEVOBUNOLOL HCL,1612706.0300000005,86716,18.597560196503533,1911397.1700000004,96145.0,19.880359561079622
ENALAPRIL/HYDROCHLOROTHIAZIDE,1604932.0800000022,129616,12.382206517713879,1864624.8300000061,151227.0,12.32997302069079
TIMOLOL,1573453.9400000009,11834,132.96044786209234,1513739.9000000006,14939.0,101.32806078050744
CEFPROZIL,1562505.7900000026,39890,39.170363248934635,1768222.2899999984,39784.0,44.44556329177555
CYCLOPHOSPHAMIDE,1530494.4599999997,2649,577.7631030577576,1449282.960000001,3008.0,481.80949468085134
AMILORIDE HCL,1526854.7900000012,37657,40.54637358260088,1614171.409999998,37797.0,42.70633674630257
PEMBROLIZUMAB,1521550.87,143,10640.215874125875,132548.11,13.0,10196.00846153846
MILRINONE LACTATE,1521517.2399999998,1989,764.9659326294619,1181868.7399999998,1895.0,623.6774353562004
NALOXEGOL OXALATE,1517215.2499999988,6147,246.82206767528857,,,
MICAFUNGIN SODIUM,1510781.1999999993,1304,1158.5745398773001,1205776.0800000003,1212.0,994.8647524752478
DOCETAXEL,1510514.9800000002,995,1518.1055075376887,1435429.8400000005,809.0,1774.3261310259586
NARATRIPTAN HCL,1490195.2700000005,22128,67.34432709689084,1343662.11,18044.0,74.46586732431834
PENTAZOCINE HCL/NALOXONE HCL,1486380.6300000006,7626,194.9096026750591,1114559.3800000008,8255.0,135.01627861901886
SALSALATE,1483851.2599999995,9588,154.76129119732994,2142616.3699999987,15947.0,134.35858594092926
TERCONAZOLE,1454741.5900000008,39888,36.47065759125554,1498281.060000003,40792.0,36.729776917042635
OXALIPLATIN,1453891.83,905,1606.5103093922653,2951848.6399999997,1215.0,2429.5050534979423
ALBENDAZOLE,1446848.1900000004,223,6488.108475336325,1509639.6500000001,347.0,4350.546541786744
CANDESARTAN/HYDROCHLOROTHIAZID,1417452.8900000004,14755,96.06593629278213,1697252.0200000019,17517.0,96.89170634241033
ELOSULFASE ALFA,1416815.3,13,108985.79230769232,,,
CANAKINUMAB/PF,1409580.25,61,23107.872950819674,710231.4199999999,36.0,19728.650555555552
CEFADROXIL,1408790.4599999988,124610,11.30559714308642,1642932.8500000003,123607.0,13.291584214486237
PROBENECID,1403255.6399999997,39250,35.75173605095541,1538869.39,44305.0,34.733537749689646
SUMATRIPTAN,1402850.5699999996,4684,299.4984137489325,1744729.8199999987,6024.0,289.62978419654695
METHOTREXATE/PF,1361429.8299999991,2175,625.944749425287,298096.69,471.0,632.9016772823779
PENCICLOVIR,1359883.0599999994,1744,779.749461009174,994008.86,1620.0,613.5857160493827
DEXMETHYLPHENIDATE HCL,1346934.0800000008,7825,172.13215079872214,1399677.8500000006,7020.0,199.3843091168092
TRIAMTERENE,1346746.69,5146,261.70747959580257,741073.7699999997,5740.0,129.1069285714285
POLYMYXIN B SULF/TRIMETHOPRIM,1342994.789999999,156729,8.56889784277319,1263156.879999999,135008.0,9.356163190329454
METOPROLOL/HYDROCHLOROTHIAZIDE,1341461.9600000014,27600,48.6036942028986,1448455.2599999988,28853.0,50.20120126156721
EPINASTINE HCL,1324368.5099999998,19738,67.0974014591144,1440205.5999999996,20304.0,70.93211189913316
ORPHENADRINE CITRATE,1317540.6999999993,37968,34.70134587020647,1408654.6000000006,42846.0,32.87715539373572
ACAMPROSATE CALCIUM,1315483.189999999,9044,145.45369195046428,1126859.4100000006,7387.0,152.54628536618392
CHLORZOXAZONE,1313029.8300000024,31414,41.79760075125748,1301054.81,42160.0,30.859933823529413
BREXPIPRAZOLE,1301760.18,1536,847.5001171875,,,
TOBRAMYCIN/LOTEPRED ETAB,1287523.8200000003,5339,241.15448960479497,2115297.3900000006,10051.0,210.45641130235802
TIOTROPIUM BR/OLODATEROL HCL,1270066.499999999,3547,358.06780377784014,,,
NITAZOXANIDE,1259742.8800000004,1657,760.2552082076044,633952.9700000001,1441.0,439.93960444136025
RIFABUTIN,1256871.869999999,2137,588.1478100140379,704733.4200000002,1162.0,606.4831497418246
FOSFOMYCIN TROMETHAMINE,1244624.7299999986,6680,186.32106736526924,1022823.91,5443.0,187.91547124747382
ETHOSUXIMIDE,1244140.3999999985,8197,151.77996828107825,1135663.9400000006,8247.0,137.70631017339647
GANCICLOVIR,1233875.4,4200,293.7798571428571,1057333.6699999997,3965.0,266.6667515762925
TRANDOLAPRIL,1226593.2099999988,65616,18.693507833455236,1824750.9499999979,76657.0,23.8041007344404
VARDENAFIL HCL,1219570.55,11696,104.27244784541725,1215814.6699999992,12420.0,97.89168035426725
CIMETIDINE,1212088.0600000026,44018,27.536191103639478,1109539.3699999994,56677.0,19.576536690368215
NALOXONE HCL,1203790.24,7088,169.83496613995484,621359.09,4078.0,152.36858509073073
PIOGLITAZONE HCL/GLIMEPIRIDE,1197987.9900000005,3175,377.3190519685041,1639341.4600000004,4795.0,341.88560166840466
ALCLOMETASONE DIPROPIONATE,1197126.6599999992,19546,61.246631535864076,1048051.0399999997,17459.0,60.02927086316511
PEGADEMASE BOVINE,1193561.8,12,99463.48333333334,1224835.08,13.0,94218.08307692308
OLSALAZINE SODIUM,1183667.3699999996,1096,1079.988476277372,908442.9399999998,1189.0,764.0394785534061
MEPROBAMATE,1152781.2100000004,4645,248.1767944025835,1517914.730000001,6273.0,241.9758855412085
TREPROSTINIL/NEB ACCESSORIES,1147982.62,75,15306.434933333336,1981566.0699999998,143.0,13857.105384615383
DIDANOSINE,1141450.6300000006,5686,200.74756067534304,1779352.5200000007,8332.0,213.55647143542976
INDACATEROL MALEATE,1139712.5599999996,4522,252.03727554179557,1885124.2899999986,8315.0,226.71368490679478
AZACITIDINE,1137589.9100000001,228,4989.429429824562,1352880.84,265.0,5105.2107169811325
HYDROCORTISONE BUTYRATE,1132002.6999999993,10357,109.2983199768272,1054414.3700000003,15524.0,67.9215646740531
DICLOFENAC SUBMICRONIZED,1126045.8300000003,5392,208.83639280415437,242257.9500000001,1338.0,181.05975336322877
IMIPRAMINE PAMOATE,1118738.9899999998,3397,329.3314659994112,1415876.9500000004,4104.0,344.9992568226122
COLISTIN (COLISTIMETHATE NA),1102077.17,1793,614.6554210819854,914598.1999999997,1562.0,585.5302176696541
ACEBUTOLOL HCL,1087278.5499999986,60042,18.108633123480207,1414577.5600000038,64842.0,21.815760772338976
COLCHICINE/PROBENECID,1085541.889999999,27604,39.325528546587414,1196615.0300000012,28625.0,41.80314515283847
BENDAMUSTINE HCL,1064190.22,120,8868.251833333334,1296666.5900000003,192.0,6753.471822916668
NAFCILLIN SODIUM,1044518.3799999997,1692,617.3276477541369,1130366.12,1575.0,717.6927746031747
ERYTHROMYCIN STEARATE,1041518.6999999998,2712,384.04081858407073,765423.1900000001,3590.0,213.2098022284123
QUININE SULFATE,1036094.5299999997,5505,188.20972388737505,1365639.8499999999,6860.0,199.07286443148686
RAMUCIRUMAB,1029428.3299999998,174,5916.2547701149415,,,
FIDAXOMICIN,1026797.5800000002,287,3577.6919163763073,839943.48,201.0,4178.823283582089
UMECLIDINIUM BROMIDE,1025902.8299999995,3859,265.8468074630732,,,
ESTAZOLAM,1022423.930000001,53549,19.09324039664608,899625.3399999997,54433.0,16.527204820605142
BETAINE,1019367.2000000001,452,2255.237168141593,699179.34,387.0,1806.66496124031
PAROXETINE MESYLATE,1013934.0100000004,3726,272.1239962426195,906185.5799999994,3129.0,289.6086864813037
MINOCYCLINE HCL MICROSPHERES,1008265.8199999998,382,2639.4393193717274,398194.25,338.0,1178.0894970414201
NORETHINDRONE ACETATE,1007938.7000000008,15602,64.60317267017054,1004885.9300000004,15337.0,65.52037099823957
MOEXIPRIL HCL,993558.19,24041,41.32765650347323,997489.7100000023,28454.0,35.05622091797295
INDOMETHACIN,987332.6299999979,45197,21.845092152133944,2073415.2999999998,90564.0,22.894475729870585
NORGESTIMATE-ETHINYL ESTRADIOL,983062.1500000068,55590,17.684154524195122,1340371.4000000043,58164.0,23.04469087408026
OXICONAZOLE NITRATE,971916.3499999997,1716,566.3848193473192,1049490.8099999996,2701.0,388.5563902258421
QUINIDINE GLUCONATE,963361.9200000004,2260,426.26633628318604,1291164.5599999998,3106.0,415.7001159047005
CASPOFUNGIN ACETATE,955395.5900000001,507,1884.4094477317556,869938.18,363.0,2396.5239118457303
FLUOCINONIDE/EMOLLIENT BASE,951062.1399999995,8756,108.61833485609863,820985.5999999995,14002.0,58.633452363947974
HYDROXYPROPYL CELLULOSE,949400.1499999998,1910,497.06814136125644,820209.9600000003,1841.0,445.5241499185227
METHSCOPOLAMINE BROMIDE,947213.8399999997,8351,113.42519937732006,1230769.129999999,9426.0,130.5717303203903
NICARDIPINE HCL,938505.0599999997,6470,145.05487789799068,600970.3499999997,7737.0,77.67485459480416
PANOBINOSTAT LACTATE,914815.1299999999,125,7318.521039999999,,,
NIACIN/LOVASTATIN,912494.4600000003,3193,285.77966176010034,1542573.8499999985,5784.0,266.6967237206083
DISOPYRAMIDE PHOSPHATE,911136.3900000006,10262,88.78740888715656,930927.89,11250.0,82.74914577777778
FLUTICASONE FUROATE,903065.7100000001,4890,184.67601431492844,1027531.86,6993.0,146.9372029172029
ALOGLIPTIN BENZ/METFORMIN HCL,898160.4299999999,2565,350.1600116959064,420167.57999999996,1313.0,320.00577303884234
TOREMIFENE CITRATE,874832.0799999998,781,1120.1435083226631,779026.7000000001,731.0,1065.7
METYROSINE,872702.06,37,23586.542162162164,92707.85,15.0,6180.5233333333335
ZOLEDRONIC ACID/MANNITOL&WATER,870470.3399999997,1435,606.5995400696862,995986.3799999999,1382.0,720.6847901591894
IMIPENEM/CILASTATIN SODIUM,864402.3599999996,5247,164.74220697541446,1314736.4799999993,7223.0,182.02083344870542
METHYLERGONOVINE MALEATE,851183.8899999998,421,2021.8144655581943,1043385.5300000001,543.0,1921.5203130755067
DANAZOL,842201.2299999996,3746,224.82680993059253,704380.9300000006,3986.0,176.71373055694949
AURANOFIN,835899.1399999999,779,1073.0412580231064,906891.3200000002,838.0,1082.2092124105013
SODIUM BICARBONATE,822708.5200000003,15047,54.67591679404534,532690.3400000002,12070.0,44.13341673570839
METHAMPHETAMINE HCL,820793.3400000003,864,949.992291666667,874517.3600000001,1142.0,765.7770227670754
TAZAROTENE,819297.6800000002,1637,500.4872816127063,1092161.03,2501.0,436.6897361055578
SODIUM CHLORIDE IRRIG SOLUTION,806533.8599999989,51456,15.674243236940278,735918.3200000004,53513.0,13.752140975090173
HYDROMORPHONE HCL/PF,801025.96,2332,343.49312178387646,882784.4400000001,2422.0,364.48573080099095
VEDOLIZUMAB,799802.92,149,5367.804832214765,,,
ADO-TRASTUZUMAB EMTANSINE,793867.77,124,6402.159435483871,1377868.97,219.0,6291.639132420091
CAPTOPRIL/HYDROCHLOROTHIAZIDE,788185.7899999995,8990,87.6736140155728,656155.9699999997,11598.0,56.57492412484909
GEMCITABINE HCL,787709.93,1115,706.4663049327355,1311586.8200000005,1494.0,877.9028246318611
MIGLITOL,786052.9999999998,4036,194.7604063429137,936996.0500000003,5488.0,170.735431851312
HALOPERIDOL LACTATE,782302.4599999979,32377,24.162289897149144,774620.2100000007,32797.0,23.618630057627243
FLURANDRENOLIDE,769748.3900000001,1688,456.0120793838863,807906.05,2240.0,360.67234375000004
DORNASE ALFA,753120.96,197,3822.949035532995,804812.3800000001,256.0,3143.7983593750005
CLINDAMYCIN PHOS/BENZOYL PEROX,752736.7399999999,2397,314.0328493950771,465982.92,1682.0,277.0409750297265
CEFAZOLIN SODIUM,748384.3999999997,11986,62.438211246454166,704887.2899999998,10112.0,69.70799940664556
"METHOXSALEN, RAPID",741890.3099999999,257,2886.7327237354084,598380.3200000001,257.0,2328.3280933852143
ISRADIPINE,734538.9700000003,8042,91.33784755036065,963933.92,10059.0,95.82800676011533
MEPERIDINE HCL,734146.3000000004,8989,81.67163199466019,553346.2000000005,11469.0,48.247118318946775
NITROFURANTOIN,732088.9500000002,1213,603.5358202802969,860032.2,1538.0,559.1886866059817
PASIREOTIDE DIASPARTATE,722503.97,57,12675.508245614035,609723.02,40.0,15243.0755
IVERMECTIN,722489.3800000005,17738,40.731163603563,586923.85,14150.0,41.47871731448763
ACETIC ACID/HYDROCORTISONE,714579.3499999996,6687,106.86097652160903,935767.7000000003,7706.0,121.43364910459387
DEXAMETHASONE SOD PHOSPHATE,712299.7799999999,43534,16.361918959893416,527474.0300000001,42187.0,12.503236305022877
AMILORIDE/HYDROCHLOROTHIAZIDE,709190.5100000009,41018,17.28973889511924,666460.9700000013,47805.0,13.941239828469852
TOBRAMYCIN SULFATE,703920.4199999996,4981,141.3211041959445,773233.8300000001,5056.0,152.93390625
ZOLEDRONIC ACID,701517.9700000003,1751,400.6384751570533,1242200.4699999995,2296.0,541.0280792682925
DESMOPRESSIN (NONREFRIGERATED),700293.6299999998,2863,244.60133775759684,357958.51000000007,886.0,404.01637697516935
PROTRIPTYLINE HCL,697930.2200000002,4754,146.80904922170808,676427.8099999998,4884.0,138.49873259623257
SACROSIDASE,695238.0900000001,103,6749.884368932039,82544.83,15.0,5502.988666666667
SACUBITRIL/VALSARTAN,690949.5299999999,1662,415.73377256317684,,,
OMACETAXINE MEPESUCCINATE,689686.69,124,5561.989435483871,66740.08,11.0,6067.28
NORETHINDRONE AC-ETH ESTRADIOL,678292.539999999,15763,43.03067563281095,805203.3399999999,17489.0,46.040559208645426
AZTREONAM,676816.51,1282,527.9379953198128,577610.8999999998,1245.0,463.9444979919677
NORETHINDRONE-E.ESTRADIOL-IRON,675040.8400000004,24234,27.855114302220038,636948.0599999999,22034.0,28.90750930380321
OXYMETHOLONE,670120.0499999999,271,2472.7677121771217,554783.9500000001,335.0,1656.0714925373136
CROFELEMER,668800.9300000002,1212,551.8159488448846,570800.14,1031.0,553.6373811833172
PARATHYROID HORMONE,667917.52,83,8047.199036144579,,,
NALBUPHINE HCL,665573.1500000003,3013,220.90048124792574,748993.6699999995,3388.0,221.07251180637527
TETRACYCLINE HCL,654072.0700000001,2236,292.5188148479428,302847.50000000006,1052.0,287.87785171102666
CYSTEAMINE HCL,652661.8899999999,169,3861.9046745562123,339875.59,91.0,3734.8965934065936
ATROPINE SULFATE,652283.8900000004,22767,28.650410242895436,392107.1299999998,20462.0,19.162698172221667
SULFACETAMIDE SODIUM,651777.1500000004,14408,45.23717032204333,602017.9899999995,13557.0,44.40643136387103
"PIPERACILLIN-TAZO-DEXTROSE,ISO",646698.3700000002,2476,261.186740710824,299260.9700000001,1185.0,252.54090295358657
DESVENLAFAXINE,644031.7000000002,4085,157.65769889840885,340562.68000000017,2486.0,136.9922284794852
HEPATITIS A & B VACCINE/PF,643154.09,5755,111.75570634231103,441636.5700000001,3957.0,111.60893858984082
CODEINE SULFATE,640933.1899999998,9104,70.40127306678382,670732.2300000003,9439.0,71.05967051594452
ERGOTAMINE TARTRATE/CAFFEINE,637385.83,909,701.1945324532453,583987.1699999999,962.0,607.0552702702702
NIMODIPINE,632328.74,419,1509.1378042959427,506723.49999999994,541.0,936.6423290203326
ERYTHROMYCIN/BENZOYL PEROXIDE,629097.9500000001,4989,126.0970034074965,288471.6200000001,4933.0,58.47792823839451
"ESTROGENS,ESTERIFIED",620310.4999999991,11138,55.693167534566264,646174.3599999982,13230.0,48.84159939531355
PIMOZIDE,617548.1599999999,5370,114.99965735567969,794630.4000000005,6613.0,120.16186299712695
AMPICILLIN SODIUM,616051.0400000002,3934,156.59660396542964,525613.5200000001,3233.0,162.5776430559852
AMITRIP HCL/CHLORDIAZEPOXIDE,611782.5500000004,8626,70.92308717829822,741541.32,12002.0,61.78481253124479
ACETYLCYSTEINE,610751.5900000003,13886,43.98326299870375,427745.4999999998,9383.0,45.58728551635935
DISULFIRAM,603474.2600000002,7437,81.14485141858279,636637.5999999996,7486.0,85.04376168848512
DIPYRIDAMOLE,600765.3699999996,24568,24.453165499837173,1108509.8700000022,46443.0,23.868179704153526
BELATACEPT,596842.62,300,1989.4754,208270.47,102.0,2041.8673529411765
NIZATIDINE,593251.8599999995,24085,24.631590616566307,821131.9299999996,27906.0,29.424924030674394
BUTALBITAL/ACETAMINOPHEN,586473.55,4548,128.95196789797714,411052.0699999999,4536.0,90.61994488536153
PHENELZINE SULFATE,577892.5500000002,6862,84.21634363159431,556334.9000000003,6649.0,83.67196570912922
HALCINONIDE,571423.1,764,747.9359947643978,494827.39000000025,1217.0,406.596047658176
"NAPHOS M-B M-H/NA PHOS,DI-BA",566701.02,3704,152.99703563714903,981698.4600000002,7240.0,135.5937099447514
SODIUM FLUORIDE,559916.4299999991,55894,10.0174693169213,583912.9499999994,57450.0,10.1638459530026
PANITUMUMAB,559438.32,116,4822.744137931034,70168.22,11.0,6378.929090909091
AMIKACIN SULFATE,550610.4000000003,7429,74.11635482568317,494120.54000000015,6926.0,71.34284435460586
CEFIXIME,547078.0600000002,2328,234.99916666666675,851380.7999999998,3868.0,220.10879007238879
ZIPRASIDONE MESYLATE,545753.6100000001,3309,164.93007252946512,556225.14,3798.0,146.45211690363348
GRISEOFULVIN ULTRAMICROSIZE,543984.6799999998,2264,240.27591872791513,625591.7200000001,2524.0,247.85725832012682
AMPICILLIN SODIUM/SULBACTAM NA,518188.11999999976,4863,106.55729385153192,411366.38999999996,3862.0,106.51641377524598
EDOXABAN TOSYLATE,517201.55000000016,1532,337.5989229765014,,,
OMEPRAZOLE MAGNESIUM,513720.43,1637,313.8182223579719,426404.2800000001,1473.0,289.4801629327903
TEDIZOLID PHOSPHATE,513284.2899999999,146,3515.6458219178076,83804.51000000001,30.0,2793.483666666667
HEPATITIS A VIRUS VACCINE/PF,511025.1500000003,6766,75.52839934968966,331481.8699999998,4347.0,76.25531861053597
MORPHINE SULFATE/NALTREXONE,502687.93999999994,891,564.1839955106622,,,
CEFTAZIDIME,498325.22999999986,4101,121.51310168251642,505643.04000000015,3772.0,134.0517073170732
ETHINYL ESTRADIOL/DROSPIRENONE,497988.9599999996,9497,52.436449405075244,622492.8500000006,11411.0,54.5519980720358
DEGARELIX ACETATE,495837.41000000015,879,564.092616609784,388237.79,672.0,577.734806547619
NORETHINDRONE-ETHINYL ESTRAD,495484.92999999947,24544,20.187619377444566,575459.0499999998,26391.0,21.805124853169634
"CEFEPIME HCL/DEXTROSE, ISO-OSM",475490.43000000005,2079,228.71112554112557,383822.79000000004,1858.0,206.57846609257268
NEOMYCIN SULFATE,470235.93999999965,21565,21.805515418502186,525536.3000000004,19101.0,27.51354902884668
TRANDOLAPRIL/VERAPAMIL HCL,462718.43,2803,165.07971102390295,989944.25,6350.0,155.89673228346456
FLUTAMIDE,448746.04,4331,103.61256984530131,576176.9299999998,5502.0,104.72136132315518
PENICILLIN G BENZATHINE,448069.1599999999,1234,363.10304700162067,364821.39,1188.0,307.08871212121215
LEVONORGESTREL-ETHIN ESTRADIOL,447929.92999999935,24681,18.148775576354254,577695.7699999989,27242.0,21.206070405990708
OXACILLIN SODIUM,447872.21,719,622.9098887343533,519265.05000000016,819.0,634.0232600732603
RILONACEPT,447516.85,22,20341.675,231022.0,11.0,21002.0
"SYRINGE W-NDL, DISP., INSULIN",443780.7699999997,12043,36.84968612471973,537691.7900000002,15778.0,34.07857713271645
ACETIC ACID,432250.42000000016,23051,18.751916185848778,443321.5900000001,22157.0,20.00819560409803
ZIDOVUDINE,423327.70999999996,11541,36.68033186032406,569620.8099999998,13352.0,42.661834182144986
DIPHENHYDRAMINE HCL,420838.05,19305,21.79943278943279,370311.3999999999,19044.0,19.44504305818105
PROCHLORPERAZINE,409612.1299999999,4299,95.2807932077227,,,
SELENIUM SULFIDE,409556.9900000004,28452,14.39466434697035,460176.27000000037,30224.0,15.225525079407106
INDINAVIR SULFATE,408960.18,944,433.22052966101694,497979.09999999986,1149.0,433.40217580504776
CROTAMITON,406966.94,838,485.64073985680193,286201.3500000001,1485.0,192.7281818181819
ELVITEG/COBI/EMTRIC/TENOFO ALA,405775.16000000003,151,2687.2527152317884,,,
FLURAZEPAM HCL,404577.87000000017,26928,15.024430704099828,336013.43000000005,35805.0,9.384539310152215
DIAZOXIDE,403055.66,515,782.6323495145631,336188.25000000006,477.0,704.7971698113208
STAVUDINE,401495.0199999999,4241,94.66989389294976,551765.4300000006,5456.0,101.13002749266873
ALMOTRIPTAN MALATE,400992.16000000003,812,493.83270935960593,597582.1999999998,1396.0,428.06747851002854
FOSINOPRIL/HYDROCHLOROTHIAZIDE,400219.64999999985,8941,44.76229168996755,582268.8199999994,12507.0,46.55543455664823
AMPICILLIN TRIHYDRATE,399735.0199999999,59966,6.666027749057798,425564.85999999894,60328.0,7.054184789815657
"CEFTRIAXONE NA/DEXTROSE,ISO",399040.10000000003,4508,88.51821206743568,279234.5000000001,3363.0,83.03137079988109
METHOTREXATE SODIUM/PF,396893.9199999998,27889,14.231199397611954,279498.44,18735.0,14.9185182812917
DICLOXACILLIN SODIUM,395899.7899999997,16517,23.969231095235195,383536.8200000005,17136.0,22.381933940242792
ALDESLEUKIN,393612.74000000005,67,5874.817014925374,94917.0,46.0,2063.413043478261
METHSUXIMIDE,387629.76,1965,197.26705343511452,324248.31,1897.0,170.9268898260411
FLURBIPROFEN,380508.74000000034,17764,21.420217293402406,556680.6200000005,18505.0,30.08271386111864
TYPHOID VACC VI CAPSULR POLYS,373844.63000000006,4305,86.83963530778166,237786.56000000003,2911.0,81.68552387495707
BENZOCAINE,368762.45,283,1303.047526501767,82815.44,158.0,524.1483544303798
DECITABINE,366787.51,42,8733.035952380953,351600.5,42.0,8371.440476190477
PERINDOPRIL ERBUMINE,366527.6500000005,11271,32.519532428356,442822.5900000001,11563.0,38.29651388048085
IPILIMUMAB,362637.93,15,24175.862,873817.47,27.0,32363.61
GRANISETRON HCL,360702.78,3441,104.82498692240628,430091.55,2995.0,143.60318864774624
ESTRADIOL ACETATE,359424.16000000003,1197,300.27081035923146,239039.86000000002,1000.0,239.03986
FLAVOXATE HCL,358376.8999999997,5687,63.01686302092486,573275.5200000001,9104.0,62.96963093145872
EMPAGLIFLOZIN/LINAGLIPTIN,357994.02999999997,659,543.2382852807283,,,
IRINOTECAN HCL,353133.06999999995,771,458.0195460440985,648801.1700000002,777.0,835.007940797941
CEFACLOR,343615.50000000006,6953,49.41974687185388,349692.20000000007,6991.0,50.020340437705634
ERYTHROMYCIN BASE/ETHANOL,343109.44999999984,5411,63.40961929403065,230065.71000000025,4825.0,47.68201243523321
FLURBIPROFEN SODIUM,342572.9899999998,42067,8.143508926236713,345183.11000000016,38995.0,8.851983844082579
OXYCODONE HCL/ASPIRIN,340056.21999999986,3903,87.12688188572889,462194.7999999999,4956.0,93.25964487489908
FOLIC ACID,338806.02000000025,119911,2.8254790636388676,332939.12000000017,118173.0,2.8173873896744617
DAPAGLIFLOZIN/METFORMIN HCL,337623.37,911,370.6074313940724,,,
TELMISARTAN/AMLODIPINE,333649.88,2296,145.31789198606273,296804.20999999985,1989.0,149.2228305681246
METHYLTESTOSTERONE,331079.05,26,12733.809615384615,490541.32,162.0,3028.032839506173
